#zero_crossing_rate,spectral_centroid,spectral_contrast,spectral_bandwidth,spectral_flatness,spectral_rolloff,tempo,mfcc[0],mfcc[1],mfcc[2],mfcc[3],mfcc[4],mfcc[5],mfcc[6],mfcc[7],mfcc[8],mfcc[9],mfcc[10],mfcc[11],mfcc[12],mfcc[13],mfcc[14],mfcc[15],mfcc[16],mfcc[17],mfcc[18],mfcc[19],label
0.04476428,1338.255593,22.46207609,1635.785588,0.002866011,2924.640648,0.167325747,-179.2858276,139.5704651,-31.16017151,48.09120178,-8.063694954,29.89567184,-4.109159946,23.53366661,1.744310141,11.26280594,8.729264259,7.407819271,10.86484146,-5.651346207,3.639925003,-1.978417754,6.661840439,-7.739242077,7.059743404,2.919721603,5
0.057621345,1487.453981,24.0084927,1676.972375,0.000192189,3112.581179,0.196368262,-150.3036652,136.2869873,-40.44683075,50.40300751,-12.51038074,35.24489594,-10.0293045,23.090168,-1.023269296,12.81936932,7.907084465,6.006683826,10.70871544,-6.664323807,5.065042496,-2.653314352,9.435975075,-8.031766891,6.364321232,0.335632086,5
0.064761891,1732.730853,22.60843789,1840.734892,0.000314312,3755.564791,0.182121626,-133.1172638,130.4074707,-42.58890152,54.17110062,-21.91271591,38.63496399,-11.32053661,25.03594017,-1.320906043,12.71235561,6.54515028,4.858491421,11.52952385,-6.538463116,7.734634876,-4.303985596,8.930704117,-8.270683289,6.821877003,0.878322184,5
0.057104341,1379.94587,22.75245398,1576.085597,0.000356473,2839.336998,0.182204518,-155.7579346,144.1947021,-37.04776001,46.84574509,-16.72952461,33.85606766,-9.586544037,19.42855835,-1.445951343,9.747298241,5.083268642,2.969244719,10.67176151,-2.462501764,9.0974617,-1.919402838,10.10899258,-6.074899673,4.36528635,-1.933307648,5
0.031470898,904.0288615,22.01744821,1265.350132,5.86E-05,1741.318637,0.121249402,-198.8539886,168.3484955,-18.42109489,29.89904213,-5.489027977,31.00422096,0.784659266,11.55314255,0.572633922,2.021971226,3.9343009,-1.136730075,9.020407677,2.679671764,9.673380852,1.861862898,9.608474731,1.028540611,4.675231934,2.341563225,5
0.041074771,1124.7624,22.45680783,1438.961025,0.00011058,2309.644367,0.118096576,-184.9491119,152.1690979,-25.24969101,37.43093491,-11.66867161,33.05548477,-0.771114826,14.54061031,1.997222662,6.1375103,6.337512016,0.357874691,9.695208549,-0.407712579,8.701929092,-0.026674205,9.860731125,0.193565413,4.278398514,-0.029158082,5
0.034181388,994.2144192,22.27355637,1395.496711,8.47E-05,1947.138226,0.121758665,-191.7422791,160.5307922,-15.84124088,31.32326317,-8.486065865,33.39385605,-2.774766207,14.33026218,-1.840612888,2.429702044,3.842522383,-2.2856884,9.475687027,2.862082958,8.765276909,1.312197328,10.05863667,-0.218935803,5.766582012,0.19666484,5
0.041009011,1140.93966,22.37925786,1490.732389,0.000124402,2327.210928,0.114734318,-179.6814575,150.5994263,-22.75977707,36.61385727,-11.89255238,33.60701752,-3.153940201,15.83072948,0.439519018,5.553755283,5.732034206,-0.078545965,10.21687126,0.744476497,8.846646309,0.715646386,10.5009861,-0.414721042,4.691579342,-1.370275736,5
0.03739641,991.2835576,21.81112706,1310.363556,9.33E-05,1941.588259,0.126734319,-206.838501,161.0844269,-20.80595016,26.80423355,-4.566118717,30.3840313,2.240960121,13.58781242,2.800268888,4.924473763,5.769563675,0.768453896,10.05265522,3.108602762,9.412403107,1.860567331,9.150129318,-0.022238599,1.976016045,-1.074506402,5
0.037094447,1016.352786,21.89296065,1370.194542,0.00011296,2006.721199,0.122171102,-201.7445374,161.811676,-16.84467888,31.87622452,-7.913421631,32.9046402,0.519471705,14.10681915,0.710393071,4.764745712,5.300055504,-0.488899201,9.638378143,3.039610147,10.13214779,1.775829196,10.26121807,-0.308863163,3.357180834,-1.12742281,5
0.039502407,1033.462233,21.87375106,1357.10183,0.000109391,2035.850189,0.128179104,-195.2577667,161.9357147,-21.32757759,27.96725273,-7.463919163,31.96492767,-0.100691542,14.60352516,2.420120955,5.917925835,6.370597363,-0.156334803,9.934860229,2.745417118,9.655022621,0.592972159,8.424118042,-1.497574449,2.203894377,-0.815243721,5
0.039201955,1059.360081,21.95132585,1435.056437,0.000126311,2129.212125,0.106994378,-195.8182983,158.109787,-14.50391197,31.61057472,-10.35984325,34.66867065,-0.614821792,15.26254368,0.611875951,6.366690159,5.989151955,-0.482174903,9.390668869,2.185671091,10.27128601,0.554918468,9.961016655,-1.47467792,2.315510273,-1.736679196,5
0.034524357,914.3551582,22.02254165,1278.191632,8.61E-05,1786.776696,0.105809719,-227.4021912,151.9302673,-11.60589981,26.58578873,-3.615315676,28.89679337,2.903955698,15.42144871,6.049179077,7.918361664,9.123905182,1.868067741,9.599263191,5.300251961,9.131152153,1.994978905,7.04913187,-2.036503077,1.70186758,-1.754771113,5
0.040721409,1026.505179,22.11727834,1352.761178,9.82E-05,2031.991879,0.108933336,-201.6306,158.2913666,-21.05021858,31.14503288,-8.824913979,28.20561981,-1.979454041,13.94733047,3.168808699,5.567083836,6.583977699,-0.794649184,8.324611664,2.316623449,9.09871769,1.017537832,7.738945007,-2.031650543,1.982182264,-1.869937301,5
0.039544168,989.7736055,22.44419896,1333.72509,9.71E-05,1946.584063,0.103261507,-204.774353,159.0335846,-17.52528572,28.01681328,-6.359554768,29.58104515,0.934337974,14.89046001,4.192385197,6.366850376,7.813941956,0.731103182,9.484249115,4.743365288,9.569972992,1.206954479,6.31200552,-3.434215546,0.928154707,-3.048238516,5
0.041077983,1033.792019,22.16618401,1365.29086,9.97E-05,2050.125103,0.11101645,-203.5217133,158.2439575,-22.38109398,33.20121765,-9.974423409,29.43721581,-2.464426041,14.65699482,2.959897757,5.914045811,6.405375481,-1.229174137,8.469911575,1.640506506,9.43100071,0.790436506,7.758550167,-2.211746693,2.094166756,-1.571594954,5
0.035830282,791.4905542,22.9063283,1156.981466,5.13E-05,1415.195609,0.149657809,-203.0203705,179.6442566,-1.504095435,27.21687508,-5.284714699,29.65391922,-3.757749081,9.809573174,-2.351805925,7.095410824,8.765926361,3.734474421,7.352084637,-0.886018574,3.063846111,-5.77547121,3.896393776,-5.671256542,-0.814127624,-5.51750946,5
0.036115239,793.5280731,22.5623743,1183.623619,3.45E-05,1395.758227,0.215302432,-145.0644226,189.2814484,-7.34769392,31.23504066,-7.726355553,30.98197365,-7.820939064,14.40005779,-5.351486206,5.330302715,5.496107578,2.920384884,5.433875084,-2.529692888,3.987453699,-9.694602966,3.639121294,-8.488506317,-0.33768937,-6.113221645,5
0.037283977,795.9175143,22.61359391,1183.729646,3.62E-05,1421.245573,0.222023942,-133.3855743,192.0959015,-11.46554852,35.58357239,-9.337538719,33.65744781,-9.254089355,14.09209442,-7.058475018,6.550245285,6.579158783,4.33970499,6.876680851,-3.086919546,4.23744154,-8.565166473,6.77344799,-8.282594681,-0.47650665,-7.122795105,5
0.033448966,801.2212131,22.93469208,1194.215522,5.47E-05,1471.216104,0.183458115,-193.8178406,175.0738373,-0.889803946,29.42547798,-2.247341394,28.48267555,-4.568850994,10.12941265,-0.530195951,8.224245071,6.783625126,2.72832942,7.093736172,-2.660621643,2.22880888,-6.248474598,2.504456997,-5.509753704,-2.501162767,-7.211876392,5
0.036202351,926.2632271,22.53695227,1327.850692,7.38E-05,1786.268365,0.135397492,-219.2532349,162.9586334,-6.164197922,34.92017746,-14.43101501,27.18369102,0.295394272,15.63098049,-1.804097533,3.365944147,6.24548912,0.846572518,8.223268509,-1.159438729,7.735470772,-0.52384454,6.113845348,-1.264036059,4.765594482,2.511879683,5
0.04975688,1060.885803,23.30154621,1369.455009,7.12E-05,2065.733342,0.147750995,-195.2175598,161.0496216,-19.58141899,35.95297241,-23.03153419,28.85671997,6.887199402,22.34206963,-4.894304276,3.651644945,7.131979465,0.530208707,6.180595398,-5.237336636,7.502375126,-2.720677614,7.046473026,-3.284780979,6.672671795,5.627286434,5
0.042177183,1021.004287,22.77096799,1371.608825,8.63E-05,1986.887986,0.136587065,-204.8803711,161.3310852,-15.23581123,34.53149033,-17.41713715,26.89564133,-0.776672781,15.34754276,-2.79766798,5.515390873,7.977590561,2.15030098,9.976755142,0.556313992,10.87533569,0.398765862,7.935478687,-1.364326,4.538247108,1.830876827,5
0.040666043,958.7593655,22.80019248,1332.56476,6.43E-05,1876.396987,0.141330164,-213.8284607,162.5314484,-9.257505417,37.08249664,-18.82427025,29.90125465,6.069736004,21.1214447,-3.024104834,2.140816689,5.484767914,-0.847067356,5.029744148,-6.069904327,4.98498106,-2.288802624,6.556177139,-2.090679407,6.272884369,4.725815773,5
0.045529959,1105.446863,22.51481225,1401.849542,0.000110625,2235.869813,0.114824005,-189.045639,153.9037323,-25.29990578,32.225811,-14.40431786,29.15317535,4.172498703,17.51026535,1.207838058,6.06774807,8.641913414,3.150059462,10.32589245,0.573018432,8.928825378,0.398440629,8.655613899,-1.729546428,4.21642971,2.581938982,5
0.040954023,1053.627609,22.50928063,1371.718189,0.000102652,2077.662437,0.113591452,-171.1638031,163.0687256,-23.24103928,34.77980042,-13.88592339,31.22021294,-3.806340456,12.26957226,-1.150230408,3.502874613,5.535743713,1.149159193,10.86572266,1.198542595,10.92416382,0.898308814,10.97376251,-0.465724975,3.57088685,0.258353889,5
0.041895438,1143.057469,21.91685364,1513.717931,0.000137935,2325.631771,0.103617228,-185.9594421,150.1229248,-19.08616638,33.60551071,-12.98623848,34.04143906,-3.858192205,16.07795906,0.519632697,7.381642342,6.722512722,2.593893766,12.17020321,1.226286769,9.07321167,0.504628003,10.50825691,-1.464318991,4.160350323,-0.890832126,5
0.042573817,1121.853723,22.67880714,1475.894702,0.000114418,2234.094824,0.119657114,-164.3371277,157.4753113,-21.3169117,35.85691833,-16.35556793,33.22588348,-6.673847675,14.45618343,-3.181488991,5.194296837,4.838032722,0.931920171,10.96495438,0.659599483,11.78951836,0.898949206,11.62538147,-1.286350489,4.376007557,-1.213662505,5
0.027266464,987.9286533,22.05636557,1486.361044,0.000814208,2121.445505,0.116587326,-189.3414001,137.7031708,-3.066863775,37.73204803,4.496493816,31.83584595,0.882590294,15.01239586,6.189944267,8.26341629,7.013309002,4.258347511,10.21573544,2.323484659,6.388102055,-1.328411698,5.013506889,-0.573366642,4.316947937,1.317419291,5
0.017996301,845.049864,22.29327989,1426.678672,3.81E-05,1839.034713,0.140272956,-172.3817444,144.2264099,0.475004017,48.04853058,7.356889725,31.82740784,1.432140827,17.33371544,6.896457195,8.600776672,7.402091503,6.663128376,11.21975517,3.106088877,8.222308159,-2.25535965,3.79480958,-1.38829875,4.375148296,2.263416052,5
0.018519918,835.7502806,22.58249056,1412.992933,3.96E-05,1804.647421,0.135068268,-173.0013123,144.0121613,2.961441755,48.48920441,8.762109756,30.63578987,1.995687723,17.62304688,7.561888695,10.68983269,7.992293358,4.41215086,9.236707687,1.670912385,8.124822617,-1.285001516,3.372072697,-1.812142253,2.605452538,1.053906322,5
0.018846258,852.8368603,22.18702549,1445.43758,3.83E-05,1885.838597,0.143909539,-168.2896118,143.3548584,0.580054522,51.52016068,7.492193699,32.77243805,1.927953959,18.51922226,6.656699181,8.20485878,7.43193388,5.376944065,11.63271427,1.22930491,8.604584694,-2.29411602,2.125071526,-0.697293878,3.271371365,-0.523581564,5
0.016266719,755.5660918,21.64224797,1316.794075,3.38E-05,1596.215348,0.16493224,-208.9503174,131.6267853,5.804832935,48.42412567,11.19153023,31.67329216,3.736783504,16.81550026,7.589713097,10.44945812,8.502146721,7.010361195,12.57227135,2.449953556,7.98045969,-1.367727518,2.837368488,0.019294431,3.934053659,1.865277052,5
0.040836299,1054.830434,22.45071044,1383.774538,0.000115356,2079.091595,0.105329222,-181.1564484,160.9211731,-23.73999596,32.50712967,-11.35239506,30.25007248,-4.447004318,13.31757355,0.345957756,4.997281075,7.667873383,0.277411461,10.86041069,3.633416414,10.3662014,0.822143197,9.132446289,-2.145800352,2.828419209,-1.168875933,5
0.040174927,1080.792142,22.50765563,1403.697547,9.34E-05,2161.378597,0.110020225,-164.7967529,161.976059,-28.38009834,35.12065887,-15.02413464,31.05798912,-5.197556496,15.82044888,1.66671288,6.230245113,7.618540287,0.201465353,10.66178322,1.884042978,10.28930759,-0.942925215,7.262545586,-3.72169137,3.297072172,-0.389252722,5
0.041378624,1128.905144,22.40553128,1495.010902,0.000126317,2254.578034,0.112374454,-166.4043121,156.6435242,-24.03782272,33.84532928,-13.78482056,32.3772316,-8.033707619,15.21092129,-2.903776169,6.192279339,6.797053337,0.690263569,11.25344086,2.512349606,11.00854015,0.001311193,9.893527031,-2.23409915,4.996539116,-1.321528316,5
0.042090071,1163.230978,22.5134987,1519.968125,0.00011453,2368.76901,0.117124011,-159.1057892,155.667099,-26.99609375,37.38906097,-17.22569847,33.43042374,-8.006612778,18.40647888,-1.204363704,7.64729023,6.537835121,0.531981349,10.75528049,1.053136706,11.00133228,-1.787648678,8.419569969,-3.92298913,5.03175211,-0.884095728,5
0.0438856,1114.477439,22.89897531,1465.514709,9.99E-05,2187.161775,0.139479925,-179.1852875,155.0975189,-22.34752083,31.42660332,-15.10808086,31.97701645,-6.984505177,16.14045525,0.161764994,8.882202148,6.950026035,1.00299871,9.362929344,0.576645494,9.752236366,-1.910641551,9.114997864,-3.779714823,2.583198547,-2.703651905,5
0.041170575,1088.664881,22.2912997,1469.335962,0.000103287,2125.287149,0.137054967,-178.2095642,162.1920776,-21.18613243,31.57275009,-14.72192287,34.46047974,-7.591688156,16.73775864,-2.334929466,5.564171791,6.285237312,-0.291385889,10.93277168,2.812158823,10.44425583,0.342119485,9.995624542,-3.825502872,3.340202093,-2.727444172,5
0.04543869,1099.672724,23.06369264,1447.475019,9.08E-05,2102.620619,0.147331849,-177.7304993,159.5818329,-22.08066559,30.8635807,-15.71197128,32.36161423,-7.229067326,16.5614357,-1.134037971,8.282746315,6.083712101,0.305796117,9.194602013,0.963415205,10.14166832,-1.422581911,9.87597847,-3.927783012,3.225142956,-2.490326881,5
0.041007689,1098.111615,22.21511422,1477.746092,0.000103637,2152.495317,0.135104187,-176.8307343,161.8339386,-21.60211945,33.19667435,-15.0468359,34.10459137,-7.81555891,16.65262222,-2.655757189,4.831818104,5.918910503,-1.117031097,10.6071949,2.587920427,10.32426071,0.167068094,9.74770546,-3.668613911,4.057400227,-2.266205549,5
0.03473694,939.7602807,21.43953378,1356.457115,9.58E-05,1814.801526,0.113913694,-216.6224823,161.0848999,-8.081194878,34.81474686,-10.6501627,28.90157318,-0.850766599,15.54993439,2.520352125,6.297380924,5.722582817,0.802741945,6.507705212,1.20889616,7.55186367,-3.283177853,6.262505054,-2.569174767,3.786765575,-0.125595853,5
0.034577077,927.2999285,20.35288124,1356.340323,0.000100171,1864.784557,0.104933267,-209.8348236,160.6525269,0.926405966,41.21947098,-13.38620281,22.68975067,-0.436904401,12.717556,3.03262043,5.931566238,5.577023506,1.893620968,3.816399336,-0.620472372,4.775146961,-6.519506931,4.064433098,-2.142299652,5.246696472,1.619553089,5
0.04084707,1001.483432,20.15751233,1417.059932,0.000108351,2024.996088,0.100703982,-212.4528351,157.1882935,-2.859881401,45.45602036,-19.69063759,22.87865448,-2.323610783,16.01597786,4.798676491,8.07068634,6.468761921,1.629659891,4.342863083,-1.300167203,6.589269161,-6.030854225,4.754305363,-3.995429039,2.631778002,-1.613032937,5
0.037028688,948.8870747,20.39510055,1375.661406,8.90E-05,1890.217737,0.110511991,-190.4283295,166.6122284,-2.150864601,46.91044235,-19.71408463,24.0296154,-4.793216228,13.38263988,0.633454144,5.450850487,4.611098289,0.80355233,3.505867004,-3.145616293,5.25529623,-7.682186127,3.967598438,-3.969624519,4.99875164,0.751821578,5
0.043025817,1125.104635,20.91552256,1551.876964,0.002969376,2377.281458,0.113658797,-207.7233887,130.6542358,10.12090969,47.30257034,-6.367285728,23.27807236,-1.585873842,11.44732571,2.252695084,5.669629097,5.345712662,0.455023885,3.540221214,-1.11176002,4.697146893,-1.983321667,6.226212025,-2.038488865,3.082105637,-0.496155739,5
0.047751979,1456.224792,21.08270992,1841.751942,0.000203954,3455.583271,0.121102949,-118.6578064,128.2210846,-14.93106747,61.56594849,-10.40928936,40.9081192,-5.947575569,19.75538445,0.850454211,8.889045715,7.466516972,0.373618603,6.827595711,-4.924100399,5.865038395,-3.002309322,9.369062424,-5.872406483,1.446313262,-3.122032404,5
0.044745572,1389.630864,21.12833116,1800.547726,0.000187363,3286.396794,0.118154807,-129.2674103,125.0442657,-11.60417652,62.28325653,-6.437112331,38.6125145,-2.836570501,20.19585991,2.447205067,7.94367981,6.387302399,-0.668033421,5.718741894,-4.733720303,4.627719402,-4.081438065,7.795618057,-4.704944134,1.024816155,-3.487805843,5
0.043394673,1305.805746,21.61574288,1725.325901,0.000166783,3094.618787,0.137255938,-135.2921753,132.9178314,-12.2524929,60.1567955,-7.009646893,37.87265778,-3.433340549,20.32593155,2.574481726,9.099290848,6.90559864,0.601217866,6.703083515,-4.886358738,6.183955669,-1.337534189,9.827275276,-4.705224991,1.261089563,-2.292757034,5
0.038221802,1165.448213,21.73086671,1574.504691,0.000124323,2616.367513,0.147895851,-189.5784302,133.1234283,-6.593371868,46.8854866,-6.241877079,31.98139381,-0.290896684,17.34846115,3.453679323,5.589686394,7.173592091,0.930169463,7.13792038,-1.742744207,4.479577065,-3.895915985,5.991775036,-3.173760414,1.188004732,-0.969299436,5
0.038298521,1091.618342,22.84125116,1456.906204,8.90E-05,2258.890507,0.134441591,-203.284668,146.1620483,-11.03318214,42.03227615,-11.60113907,29.96239853,-0.97831285,13.58627129,1.851984262,3.555033684,6.285479546,-1.453229904,6.528936863,-1.101146221,5.419217587,-6.477395535,3.500111818,-3.108426332,1.998310685,0.989501595,5
0.044061147,1186.009868,22.71681078,1530.248849,0.000132457,2503.984859,0.137047058,-199.6113739,146.3489685,-18.4912014,50.41302109,-16.74841309,34.11383057,-4.623600006,15.22689247,-0.428703338,2.710814953,5.438685894,-3.013919592,6.925329208,-2.921987534,6.49045372,-7.188564777,4.804620266,-3.989550352,2.935843706,0.71033448,5
0.043875774,1197.753219,22.90821908,1534.320318,0.000121346,2524.868066,0.121967623,-191.9928436,139.0966339,-18.09492683,46.78429413,-8.100749016,28.99945641,-6.034288883,16.36183357,2.977575779,3.579911947,2.269942045,-1.990996122,6.923900127,-0.246504843,4.393256187,-9.183609009,3.148691177,-1.646890879,4.640220642,-1.887375236,5
0.045176787,1232.921704,22.53504151,1574.566921,0.000325873,2644.288177,0.136552297,-196.9469299,140.6578217,-18.95230484,50.3380661,-10.51667595,38.69813538,-3.421791792,11.94622421,-1.52368021,5.554321289,6.502941132,-3.170950174,6.350861073,-2.38887167,6.441354752,-5.038415432,6.017553329,-4.282503128,2.636928797,0.09704335,5
0.04257873,1458.586669,20.90158274,1880.721201,0.000185261,3528.161999,0.126455889,-150.9349213,119.6056519,-12.63244152,63.15429688,-8.165436745,42.73171616,-2.722643375,22.44790268,3.602033854,10.10667324,7.571922302,0.855794728,7.878929138,-2.253456593,7.505741596,-2.918967724,8.269439697,-6.290437222,2.049550772,-2.61446166,5
0.039950628,1366.02708,20.82200222,1804.252226,0.000150892,3309.571654,0.150791846,-143.3936157,131.1676941,-15.64986038,64.65694427,-11.1849947,39.76334,-4.549479485,21.3455162,0.545527875,7.424228191,6.237739563,-1.530084968,7.399980068,-3.71164012,8.136137962,-2.345859528,9.735113144,-4.157001972,2.377111197,-2.362971067,5
0.040703458,1279.191169,21.71884284,1716.531264,0.000148135,3040.373282,0.126382637,-162.2841492,130.0541382,-11.8339386,64.01565552,-2.902652025,42.06393433,-1.097230196,21.49038315,1.044195175,6.907612801,5.79753828,0.551220417,8.19254303,-4.20395565,5.775449276,-1.911700487,8.654062271,-5.113778591,1.739158392,-1.895513296,5
0.034079348,1065.179137,21.33345855,1478.539919,0.0001013,2383.389755,0.174050243,-214.8997192,130.4809875,-2.861907482,49.20571136,-3.150163889,31.34109879,1.179729104,17.57065964,4.698115826,8.944976807,7.258370399,0.139542803,5.659268856,-3.678552628,4.526872635,-2.074892759,5.636731625,-2.968959093,1.030494571,-0.309686244,5
0.026057666,788.3313627,21.88542882,1268.52346,5.36E-05,1516.732495,0.112810932,-239.9658508,155.800705,4.210466385,42.38714981,-5.371236801,27.97480583,1.201232553,17.07543945,6.483132362,8.350897789,7.95640707,1.658596754,10.52796936,1.639421701,9.383161545,1.87200439,5.010971069,-0.293362558,2.288552284,1.451739192,5
0.028972236,895.0059352,21.48802897,1335.697181,6.21E-05,1850.497144,0.125582323,-216.005127,161.2962036,-9.754034996,39.3002243,-12.67645264,23.84106445,1.943238258,17.82586861,2.093595982,6.54624176,9.965806961,1.562010527,9.917566299,2.374314785,11.59251308,3.323259592,8.136382103,0.459161401,4.198708534,3.386629581,5
0.025698257,773.0337692,22.48879444,1248.536051,4.98E-05,1467.316127,0.126299637,-231.3956146,164.5313416,2.679853439,39.22623062,-8.121148109,28.84376144,-0.097217664,15.56812477,2.480039835,6.189630032,6.040038109,-0.233894587,8.98729229,1.44150269,10.62995529,2.397145748,6.174241543,-0.532309771,3.698979616,2.137677431,5
0.029465241,912.1503046,21.47462671,1348.289268,6.51E-05,1897.38436,0.125603099,-213.1130524,161.5879364,-10.41698647,37.74278259,-13.85929298,23.35827446,1.87144053,18.86735344,2.509047985,7.011005402,10.41714478,1.701948762,10.09962559,2.806479216,11.5736742,3.384830952,8.497020721,0.631011248,4.692126751,3.397805929,5
0.043842327,1321.756836,22.40138396,1628.31171,0.000195789,2889.874192,0.163894209,-183.5682983,139.6040344,-29.61299706,48.06034088,-8.152564049,29.42558861,-3.625633717,23.32508659,2.420673847,11.32132912,8.845111847,7.430254459,10.72222805,-5.399755478,3.777035475,-2.001247883,6.584082603,-7.15407896,7.025340557,3.118790865,5
0.056676717,1474.070282,23.93158417,1670.495447,0.000188443,3083.398022,0.188481511,-152.2650452,136.9850464,-40.05044174,50.24586868,-11.78738594,35.1849556,-9.773588181,23.42934227,-1.10611403,12.65560436,7.993402958,6.226205826,10.64485836,-6.768657684,4.839530945,-2.736621857,9.415281296,-8.437774658,6.291242599,0.262091964,5
0.065643027,1729.826959,22.72343476,1837.689479,0.000310077,3742.456537,0.181870744,-132.9566803,130.2972565,-42.51990891,53.75804138,-21.93980408,38.54678726,-11.43811226,24.88243675,-1.500216126,12.74578571,6.599766731,4.970061302,11.32354641,-6.461838245,7.828321457,-4.148136139,9.02266407,-8.341190338,7.004573822,0.952885211,5
0.057819945,1408.005017,22.6931535,1598.502955,0.000443599,2910.04907,0.183717103,-153.1444702,141.6042786,-37.17442322,47.05273438,-16.25366974,33.84629059,-9.589634895,19.51411438,-1.171489,9.995412827,5.403325081,3.196187019,10.66730309,-2.646663427,8.602890968,-2.16868639,9.828162193,-6.141365051,4.208754063,-1.882556081,5
0.03161092,906.1682268,22.05134726,1268.248192,5.96E-05,1740.672808,0.124798212,-197.2100525,167.6756592,-17.21813393,28.95180702,-5.067905903,30.4950695,0.824315131,11.43307114,0.545958281,2.150471926,3.867654562,-1.256424904,8.80303669,2.845888615,9.574335098,1.723263979,9.439925194,0.780903459,4.57765007,2.254637718,5
0.040477268,1109.939849,22.51686268,1422.618671,0.000109121,2261.577991,0.116484319,-186.0867767,152.7069244,-25.08936882,36.24853134,-11.03690338,32.71392441,-0.390813977,14.28019524,2.171928406,5.97769928,6.338799477,0.729669273,9.822701454,-0.000229213,8.953495979,0.271233559,9.981145859,0.520474792,4.392571449,0.022682922,5
0.034755648,1006.829055,22.21129006,1404.602439,8.48E-05,1983.233841,0.122346335,-189.1156769,160.2719116,-16.03538704,31.36484718,-9.017495155,33.05044174,-2.834764004,14.26231098,-1.865661979,2.540370941,3.898352146,-2.132938862,9.284603119,2.7380476,8.828444481,1.044873357,10.08558178,-0.461760402,5.463292599,-0.006323445,5
0.040259772,1130.185334,22.32845028,1484.402162,0.000122023,2313.190179,0.111750244,-181.9871979,151.3376617,-22.27308083,36.91086197,-11.59603977,33.59994125,-3.107027054,16.26903343,0.603860676,5.236569405,5.571525574,-0.431565702,10.01441669,0.801531732,8.666545868,0.70901525,10.23529911,-0.478690147,4.775712013,-1.253591299,5
0.037322904,1000.109303,21.88747977,1319.130454,0.000108089,1961.808971,0.127169695,-205.5562134,160.6229248,-21.5535965,27.79150772,-5.127038956,30.92238617,1.920460939,13.38041496,2.593540907,5.101805687,5.990267754,0.88844192,9.969452858,3.030319691,9.644410133,1.960650682,9.374307632,-0.053164858,2.219348907,-1.250498533,5
0.037262435,1011.771682,21.85500678,1364.979357,0.000108373,1983.271341,0.120779985,-200.6317902,161.4651337,-15.88213539,30.68361855,-7.579368591,32.45597839,0.896042764,13.54906082,1.029164672,4.414530277,5.25839901,-0.346044064,9.310941696,3.150611877,10.20507813,1.94810009,10.20744991,-0.087668784,3.374921322,-0.799748361,5
0.039456678,1035.428752,21.81781768,1360.652629,0.000113456,2047.108455,0.126079038,-196.184906,161.3628387,-21.28333855,28.15574837,-7.110820293,32.01571655,0.133826286,14.96152973,2.540130854,5.942811966,6.447858334,-0.186867476,9.784172058,2.637848854,9.25164032,0.701710701,8.360214233,-1.527130723,2.207202435,-1.083707333,5
0.039097458,1058.404959,21.93306152,1433.719417,0.000125423,2124.395487,0.107008091,-195.5033417,157.8368378,-14.33257866,31.27705002,-10.19977856,34.58956528,-0.56405884,15.10364819,0.613979399,6.343136311,6.168450356,-0.319309771,9.419221878,2.036592484,10.34784603,0.710514724,10.04246044,-1.306775689,2.332971573,-1.504485369,5
0.034253194,913.7416006,22.01709462,1278.869335,8.52E-05,1790.826671,0.103416191,-227.7100983,152.6612701,-12.01999855,27.31362534,-3.936433554,29.29280472,2.553345919,15.7255106,5.966053009,7.912165165,9.170285225,1.856918454,9.65513134,5.20700264,9.21327877,1.854931355,7.120989323,-2.272038937,1.75336957,-1.611567736,5
0.040479347,1023.705022,22.10597756,1349.088499,9.75E-05,2022.58777,0.110240631,-202.7510681,159.5151215,-21.67887306,31.49840927,-9.02179718,28.5254097,-2.396865368,13.73640347,2.768161774,5.484464169,6.547706604,-0.61081171,8.637234688,2.354836941,9.386137962,0.827857614,7.902935028,-1.98411119,1.81153059,-2.139968634,5
0.039746736,997.0965652,22.45807309,1341.288313,0.00010155,1966.30061,0.101242237,-205.3048401,159.6063995,-18.72249603,29.37641525,-7.49101162,30.49778366,0.230111584,15.69266891,4.028093815,6.856287956,7.864030838,0.605378687,9.84926033,4.213140965,9.477573395,0.822030723,6.486330986,-3.639185905,1.189283013,-2.916252851,5
0.040785279,1027.409221,22.15687135,1359.064142,0.000101611,2033.175206,0.112979074,-204.6690216,158.5268555,-21.40420151,32.75498962,-9.770600319,28.97763062,-2.456719398,14.23840046,2.801633596,5.745547771,6.320690632,-1.157802939,8.347089767,2.144287109,9.462295532,0.986584663,7.968042374,-2.2870965,2.136734962,-1.833238959,5
0.036584435,813.8685373,22.9020669,1173.92603,5.40E-05,1468.336955,0.148316732,-202.021225,177.9763641,-3.469827414,26.91953468,-5.28403616,29.7156353,-3.537600279,10.4655304,-1.914854407,7.356779575,8.723528862,3.652288675,7.32175684,-0.911360919,2.965939999,-5.694406033,3.863068104,-5.809829712,-0.455976278,-5.197445869,5
0.035401335,780.3491153,22.53760522,1172.009852,3.36E-05,1363.137591,0.208670538,-149.2099762,190.181488,-5.988706589,31.39544487,-7.726186752,31.35646629,-7.943734169,13.76987934,-5.68956089,5.659735203,5.795217991,2.96440959,5.751473904,-2.555508852,3.714189291,-9.565921783,3.967451096,-8.177564621,-0.159987107,-6.259243488,5
